"관리번호","자치구","와이파이명","도로명주소","상세주소","설치위치(층)","설치유형","설치기관","서비스구분","망종류","설치년도","실내외구분","wifi접속환경","Y좌표","X좌표","작업일자"
"서울4차-0246","광진구","뚝섬한강공원","서울특별시 광진구 자양동 427-6","뚝섬3. 공원(하천)역광장_1","","3. 공원(하천)","디지털뉴딜(LG U+)","공공WiFi","인터넷망_뉴딜용","2022","실외","","37.52974","127.0656","2025-12-22 15:12:05.0"
"서울4차-0247","광진구","뚝섬한강공원","서울특별시 광진구 자양동 427-6","뚝섬3. 공원(하천)가로등a98_1","","3. 공원(하천)","디지털뉴딜(LG U+)","공공WiFi","인터넷망_뉴딜용","2022","실외","","37.530144","127.06436","2025-12-22 15:12:05.0"
"서울4차-0248","광진구","뚝섬한강공원","서울특별시 광진구 자양동 427-6","뚝섬3. 공원(하천)가로등b55_1","","3. 공원(하천)","디지털뉴딜(LG U+)","공공WiFi","인터넷망_뉴딜용","2022","실외","","37.529457","127.069214","2025-12-22 15:12:05.0"
"서울4차-0249","광진구","뚝섬한강공원","서울특별시 광진구 자양동 427-6","가로등b87 상단_2","","3. 공원(하천)","디지털뉴딜(LG U+)","공공WiFi","인터넷망_뉴딜용","2022","실외","","37.52996","127.068275","2025-12-22 15:12:05.0"
"서울4차-0250","광진구","뚝섬한강공원","서울특별시 광진구 자양동 427-6","역광장_2","","3. 공원(하천)","디지털뉴딜(LG U+)","공공WiFi","인터넷망_뉴딜용","2022","실외","","37.530285","127.06653","2025-12-22 15:12:05.0"
"서울4차-0251","광진구","뚝섬한강공원","서울특별시 광진구 자양동 427-6","뚝섬3. 공원(하천)놀이터b60_1","","3. 공원(하천)","디지털뉴딜(LG U+)","공공WiFi","인터넷망_뉴딜용","2022","실외","","37.53007","127.06863","2025-12-22 15:12:05.0"
"서울4차-0252","광진구","뚝섬한강공원","서울특별시 광진구 자양동 427-6","뚝섬3. 공원(하천)가로등b87_1","","3. 공원(하천)","디지털뉴딜(LG U+)","공공WiFi","인터넷망_뉴딜용","2022","실외","","37.52996","127.068275","2025-12-22 15:12:05.0"
"서울4차-0253","광진구","뚝섬한강공원","서울특별시 광진구 자양동 427-6","가로등b55_2","","3. 공원(하천)","디지털뉴딜(LG U+)","공공WiFi","인터넷망_뉴딜용","2022","실외","","37.529457","127.069214","2025-12-22 15:12:05.0"
"서울4차-0254","광진구","뚝섬한강공원","서울특별시 광진구 자양동 427-6","놀이터 가로등b60 상단_2","","3. 공원(하천)","디지털뉴딜(LG U+)","공공WiFi","인터넷망_뉴딜용","2022","실외","","37.53007","127.06863","2025-12-22 15:12:05.0"
"서울4차-0260","양천구","신월보건지소","서울특별시 양천구 남부순환로 407","장애인주차구역표지판 옆 폴대_1","","7-2-2. 공공 - 구의회 및 보건소","디지털뉴딜(LG U+)","공공WiFi","인터넷망_뉴딜용","2022","실외","","37.531338","126.831825","2025-12-22 15:12:05.0"
"서울4차-0264","동작구","노량진역","서울특별시 동작구 노량진로 8길72","cu앞 cctv함체_1","","1. 주요거리","디지털뉴딜(LG U+)","공공WiFi","인터넷망_뉴딜용","2022","실외","","37.512577","126.936615","2025-12-22 15:12:05.0"
"서울4차-0279","동작구","노량진학원가","서울특별시 동작구 노량진로14길 29","CCTV폴대상단_1","","1. 주요거리","디지털뉴딜(LG U+)","공공WiFi","인터넷망_뉴딜용","2022","실외","","37.508564","126.942635","2025-12-22 15:12:05.0"
"서울4차-0283","동작구","노량진학원가","서울특별시 동작구 노량진로14길 29","CCTV폴대(방범-068)_1","","1. 주요거리","디지털뉴딜(LG U+)","공공WiFi","인터넷망_뉴딜용","2022","실외","","37.508564","126.942635","2025-12-22 15:12:05.0"
"서울4차-0284","동작구","노량진학원가","서울특별시 동작구 노량진로14길 29","cctv함체(방범-068)_1","","1. 주요거리","디지털뉴딜(LG U+)","공공WiFi","인터넷망_뉴딜용","2022","실외","","37.51244","126.94254","2025-12-22 15:12:05.0"
"서울4차-0285","동작구","노량진학원가","서울특별시 동작구 노량진로14길 29","노량진동 83-7 앞 cctv 함체_1","","1. 주요거리","디지털뉴딜(LG U+)","공공WiFi","인터넷망_뉴딜용","2022","실외","","37.51244","126.94254","2025-12-22 15:12:05.0"
"서울4차-0305","노원구","초안산도자기체험장","도봉구 덕릉로 60타길 도자기체험장 주차장","3. 공원(하천)295_1","","4. 문화관광","디지털뉴딜(LG U+)","공공WiFi","인터넷망_뉴딜용","2022","실외","","37.633896","127.04431","2025-12-22 15:12:05.0"
"서울4차-0306","노원구","초안산도자기체험장","도봉구 덕릉로 60타길 산책로 초입","3. 공원(하천)296_1","","4. 문화관광","디지털뉴딜(LG U+)","공공WiFi","인터넷망_뉴딜용","2022","실외","","37.63409","127.04472","2025-12-22 15:12:05.0"
"서울4차-0307","노원구","초안산도자기체험장","도봉구 덕릉로 60타길 산책로 중반부","3. 공원(하천)298_1","","4. 문화관광","디지털뉴딜(LG U+)","공공WiFi","인터넷망_뉴딜용","2022","실외","","37.63433","127.044785","2025-12-22 15:12:05.0"
"서울4차-0308","노원구","초안산도자기체험장","도봉구 덕릉로 60타길 산책로 끝부분","3. 공원(하천)297_1","","4. 문화관광","디지털뉴딜(LG U+)","공공WiFi","인터넷망_뉴딜용","2022","실외","","37.63465","127.045","2025-12-22 15:12:05.0"
"서울4차-0309","노원구","초안산도자기체험장","서울특별시 노원구 덕릉로60타길 23","1F_사무실_1","","4. 문화관광","디지털뉴딜(LG U+)","공공WiFi","인터넷망_뉴딜용","2022","실내","","37.63398","127.04442","2025-12-22 15:12:05.0"
"서울4차-0309-1","노원구","초안산도자기체험장","서울특별시 노원구 덕릉로60타길 23","1F_사무실 공작실 앞_2","","4. 문화관광","디지털뉴딜(LG U+)","공공WiFi","인터넷망_뉴딜용","2022","실내","","37.63398","127.04442","2025-12-22 15:12:05.0"
"서울4차-0328-1","노원구","수락산역문화의거리","서울특별시 노원구 상계동 1120-76","어린이보호71_1","","1. 주요거리","디지털뉴딜(LG U+)","공공WiFi","인터넷망_뉴딜용","2022","실외","","37.67499","127.05816","2025-12-22 15:12:05.0"
"서울4차-0335","노원구","상계장암지구근린공원","서울특별시 노원구 상계동 1200-1","3. 공원(하천)311_1","","3. 공원(하천)","디지털뉴딜(LG U+)","공공WiFi","인터넷망_뉴딜용","2022","실외","","37.687065","127.05212","2025-12-22 15:12:05.0"
"서울4차-0338-1","노원구","상계장암지구근린공원","서울특별시 노원구 상계동 1200-1","CCTV312_1","","3. 공원(하천)","디지털뉴딜(LG U+)","공공WiFi","인터넷망_뉴딜용","2022","실외","","37.68777","127.05305","2025-12-22 15:12:05.0"
"서울4차-0342-1","노원구","당현천","서울특별시 노원구 상계로 182","CCTV재해089_1","","3. 공원(하천)","디지털뉴딜(LG U+)","공공WiFi","인터넷망_뉴딜용","2022","실외","","37.661186","127.07445","2025-12-22 15:12:05.0"
"서울4차-0348-1","노원구","중랑천","서울특별시 노원구 상계동 813-2","CCTV재해122_1","","3. 공원(하천)","디지털뉴딜(LG U+)","공공WiFi","인터넷망_뉴딜용","2022","실외","","37.65318","127.05485","2025-12-22 15:12:05.0"
"서울4차-0357","노원구","상계중앙시장","서울특별시 노원구 상계로23나길 33","3F_회의실 우_1","","2. 전통시장","디지털뉴딜(LG U+)","공공WiFi","인터넷망_뉴딜용","2022","실내","","37.659645","127.070274","2025-12-22 15:12:05.0"
"서울4차-0358","노원구","상계중앙시장","서울특별시 노원구 상계로27길 23(가3-1 상가 앞)","상계중앙시장 암소정육점 앞_1","","2. 전통시장","디지털뉴딜(LG U+)","공공WiFi","인터넷망_뉴딜용","2022","실외","","37.659466","127.06998","2025-12-22 15:12:05.0"
"서울4차-0371-1","노원구","석계역문화공원","서울특별시 노원구 월계동 57-2","CCTV182_1","","3. 공원(하천)","디지털뉴딜(LG U+)","공공WiFi","인터넷망_뉴딜용","2022","실외","","37.615303","127.063835","2025-12-22 15:12:05.0"
"서울4차-0378","노원구","광운대역앞광장","서울특별시 노원구 석계로 98-2","CCTV방범011(1.2.3)_1","","1. 주요거리","디지털뉴딜(LG U+)","공공WiFi","인터넷망_뉴딜용","2022","실외","","37.62303","127.06176","2025-12-22 15:12:05.0"
"서울4차-0390","노원구","공릉가로공원및묵동천","서울특별시 노원구 화랑로 446","재난재해075_1","","3. 공원(하천)","디지털뉴딜(LG U+)","공공WiFi","인터넷망_뉴딜용","2022","실외","","37.617825","127.07708","2025-12-22 15:12:05.0"
"서울4차-0403","강북구","수유데이케어센터","서울특별시 강북구 덕릉로 46","1F_3층 사무실_1","","6-2. 복지 - 노인","디지털뉴딜(LG U+)","공공WiFi","인터넷망_뉴딜용","2022","실내","","37.634087","127.01862","2025-12-22 15:12:05.0"
"서울4차-0403-1","강북구","수유데이케어센터","서울특별시 강북구 덕릉로 46","3F_3층 간호사실입구_2","","6-2. 복지 - 노인","디지털뉴딜(LG U+)","공공WiFi","인터넷망_뉴딜용","2022","실내","","37.634087","127.01862","2025-12-22 15:12:05.0"
"서울4차-0406","강북구","오동근린공원실내배드민턴장","서울특별시 강북구 덕릉로42길 49","1F_배드민턴장_1","","4. 문화관광","디지털뉴딜(LG U+)","공공WiFi","인터넷망_뉴딜용","2022","실내","","37.633045","127.03224","2025-12-22 15:12:05.0"
"서울4차-0420","강북구","강북구5호점우리동네키움센터","서울특별시 강북구 도봉로34길 43-13(1,2층)","1F_로비_1","","6-4. 복지 - 아동청소년","디지털뉴딜(LG U+)","공공WiFi","인터넷망_뉴딜용","2022","실내","","37.623016","127.030266","2025-12-22 15:12:05.0"
"서울4차-0420-1","강북구","강북구5호점우리동네키움센터","서울특별시 강북구 도봉로34길 43-13(1,2층)","2F_복도_2","","6-4. 복지 - 아동청소년","디지털뉴딜(LG U+)","공공WiFi","인터넷망_뉴딜용","2022","실내","","37.623016","127.030266","2025-12-22 15:12:05.0"
"서울4차-0431","도봉구","도봉산","서울특별시 도봉구 도봉산길 81","등산로입구_도봉탐방지원센터 좌측_1","","1. 주요거리","디지털뉴딜(LG U+)","공공WiFi","인터넷망_뉴딜용","2022","실외","","37.686165","127.03679","2025-12-22 15:12:05.0"
"서울4차-0433","동대문구","청량리종합도매시장","서울특별시 동대문구 경동시장로 40","기둥위_1","","2. 전통시장","디지털뉴딜(LG U+)","공공WiFi","인터넷망_뉴딜용","2022","실외","","37.582417","127.04067","2025-12-22 15:12:05.0"
"서울4차-0434","동대문구","청량리종합도매시장","서울특별시 동대문구 경동시장로 40","기둥위_1","","2. 전통시장","디지털뉴딜(LG U+)","공공WiFi","인터넷망_뉴딜용","2022","실외","","37.582417","127.04067","2025-12-22 15:12:05.0"
"서울4차-0435","동대문구","청량리종합도매시장","서울특별시 동대문구 경동시장로 40","기둥위_1","","2. 전통시장","디지털뉴딜(LG U+)","공공WiFi","인터넷망_뉴딜용","2022","실외","","37.582417","127.04067","2025-12-22 15:12:05.0"
"서울4차-0436","동대문구","청량리청과물시장","서울특별시 동대문구 경동시장로 4-1","기둥위_1","","2. 전통시장","디지털뉴딜(LG U+)","공공WiFi","인터넷망_뉴딜용","2022","실외","","37.57954","127.041435","2025-12-22 15:12:05.0"
"서울4차-0438","동대문구","청량리청과물시장","서울특별시 동대문구 경동시장로2길 32","기둥위_1","","2. 전통시장","디지털뉴딜(LG U+)","공공WiFi","인터넷망_뉴딜용","2022","실외","","37.579987","127.04287","2025-12-22 15:12:05.0"
"서울4차-0439","동대문구","청량리종합도매시장","서울특별시 동대문구 경동시장로9가길 2","기둥위_1","","2. 전통시장","디지털뉴딜(LG U+)","공공WiFi","인터넷망_뉴딜용","2022","실외","","37.5809","127.0406","2025-12-22 15:12:05.0"
"서울4차-0440","동대문구","청량리종합도매시장","서울특별시 동대문구 경동시장로9가길 2","cctv폴대_1","","2. 전통시장","디지털뉴딜(LG U+)","공공WiFi","인터넷망_뉴딜용","2022","실외","","37.5809","127.0406","2025-12-22 15:12:05.0"
"서울4차-0441","동대문구","청량리종합도매시장","서울특별시 동대문구 경동시장로9가길 2","CCTV폴대상단_1","","2. 전통시장","디지털뉴딜(LG U+)","공공WiFi","인터넷망_뉴딜용","2022","실외","","37.5809","127.0406","2025-12-22 15:12:05.0"
"서울4차-0442","동대문구","동대문구체육관","서울특별시 동대문구 답십리로 210-3","B1F_복도 천장_1","","4. 문화관광","디지털뉴딜(LG U+)","공공WiFi","인터넷망_뉴딜용","2022","실내","","37.57227","127.06402","2025-12-22 15:12:05.0"
"서울4차-0442-1","동대문구","동대문구체육관","서울특별시 동대문구 답십리로 210-3","B1F_중앙감시실 천장_2","","4. 문화관광","디지털뉴딜(LG U+)","공공WiFi","인터넷망_뉴딜용","2022","실내","","37.57231","127.06393","2025-12-22 15:12:05.0"
"서울4차-0442-2","동대문구","동대문구체육관","서울특별시 동대문구 답십리로 210-3","B1F_사무실 천장_3","","4. 문화관광","디지털뉴딜(LG U+)","공공WiFi","인터넷망_뉴딜용","2022","실내","","37.572277","127.06398","2025-12-22 15:12:05.0"
"서울4차-0443","동대문구","답십리시장","서울특별시 동대문구 답십리로 51길 3-10","전주위_1","","2. 전통시장","디지털뉴딜(LG U+)","공공WiFi","인터넷망_뉴딜용","2022","실외","","37.5732","127.05807","2025-12-22 15:12:05.0"
"서울4차-0444","동대문구","답십리시장","서울특별시 동대문구 답십리로 51길 3-10","전주위_1","","2. 전통시장","디지털뉴딜(LG U+)","공공WiFi","인터넷망_뉴딜용","2022","실외","","37.5732","127.05807","2025-12-22 15:12:05.0"
"서울4차-0445","동대문구","답십리시장","서울특별시 동대문구 답십리로 51길 3-10","전주위_1","","2. 전통시장","디지털뉴딜(LG U+)","공공WiFi","인터넷망_뉴딜용","2022","실외","","37.5732","127.05807","2025-12-22 15:12:05.0"
"서울4차-0446","동대문구","답십리시장","서울특별시 동대문구 답십리로51길 19","전주위_1","","2. 전통시장","디지털뉴딜(LG U+)","공공WiFi","인터넷망_뉴딜용","2022","실외","","37.573868","127.058586","2025-12-22 15:12:05.0"
"서울4차-0447","동대문구","답십리시장","서울특별시 동대문구 답십리로51길 19","전주위_1","","2. 전통시장","디지털뉴딜(LG U+)","공공WiFi","인터넷망_뉴딜용","2022","실외","","37.573868","127.058586","2025-12-22 15:12:05.0"
"서울4차-0448","동대문구","답십리시장","서울특별시 동대문구 답십리로51길 19","전주위_1","","2. 전통시장","디지털뉴딜(LG U+)","공공WiFi","인터넷망_뉴딜용","2022","실외","","37.573868","127.058586","2025-12-22 15:12:05.0"
"서울4차-0449","동대문구","휘경어린이도서관","서울특별시 동대문구 망우로18가길 38","B1F_달빛누리방_1","","4. 문화관광","디지털뉴딜(LG U+)","공공WiFi","인터넷망_뉴딜용","2022","실내","","37.588688","127.06061","2025-12-22 15:12:05.0"
"서울4차-0449-1","동대문구","휘경어린이도서관","서울특별시 동대문구 망우로18가길 38","B1F_동아리방_2","","4. 문화관광","디지털뉴딜(LG U+)","공공WiFi","인터넷망_뉴딜용","2022","실내","","37.588688","127.06061","2025-12-22 15:12:05.0"
"서울4차-0450","동대문구","휘경어린이도서관","서울특별시 동대문구 망우로18가길 38","2F_햇살도담방1_1","","4. 문화관광","디지털뉴딜(LG U+)","공공WiFi","인터넷망_뉴딜용","2022","실내","","37.588688","127.06061","2025-12-22 15:12:05.0"
"서울4차-0450-1","동대문구","휘경어린이도서관","서울특별시 동대문구 망우로18가길 38","2F_햇살도담방2_2","","4. 문화관광","디지털뉴딜(LG U+)","공공WiFi","인터넷망_뉴딜용","2022","실내","","37.588688","127.06061","2025-12-22 15:12:05.0"
"서울4차-0452","동대문구","미리내공원인근상권","서울특별시 동대문구 사가정로23길 40","CCTV폴대상단_1","","1. 주요거리","디지털뉴딜(LG U+)","공공WiFi","인터넷망_뉴딜용","2022","실외","","37.58041","127.07039","2025-12-22 15:12:05.0"
"서울4차-0453","동대문구","미리내공원인근상권","서울특별시 동대문구 사가정로23길 40","CCTV폴대상단_1","","1. 주요거리","디지털뉴딜(LG U+)","공공WiFi","인터넷망_뉴딜용","2022","실외","","37.58041","127.07039","2025-12-22 15:12:05.0"
"서울4차-0454","동대문구","미리내공원인근상권","서울특별시 동대문구 사가정로23길 40","CCTV폴대상단_1","","1. 주요거리","디지털뉴딜(LG U+)","공공WiFi","인터넷망_뉴딜용","2022","실외","","37.58041","127.07039","2025-12-22 15:12:05.0"
"서울4차-0457","동대문구","서울한방진흥센터","서울특별시 동대문구 약령중앙로 26(6층 약선음식체험관)","3F_약선음식체험관_1","","4. 문화관광","디지털뉴딜(LG U+)","공공WiFi","인터넷망_뉴딜용","2022","실내","","37.580475","127.037285","2025-12-22 15:12:05.0"
"서울4차-0458","동대문구","청량리청과물시장","서울특별시 동대문구 왕산로35길 7","기둥위_1","","2. 전통시장","디지털뉴딜(LG U+)","공공WiFi","인터넷망_뉴딜용","2022","실외","","37.580082","127.043205","2025-12-22 15:12:05.0"
"서울4차-0459","동대문구","청량리청과물시장","서울특별시 동대문구 왕산로35길 7","기둥위_1","","2. 전통시장","디지털뉴딜(LG U+)","공공WiFi","인터넷망_뉴딜용","2022","실외","","37.580082","127.043205","2025-12-22 15:12:05.0"
"서울4차-0461","동대문구","정릉천","서울특별시 동대문구 천호대로25길 81","CCTV폴대상단_1","","3. 공원(하천)","디지털뉴딜(LG U+)","공공WiFi","인터넷망_뉴딜용","2022","실외","","37.577755","127.03395","2025-12-22 15:12:05.0"
"서울4차-0462","동대문구","정릉천","서울특별시 동대문구 천호대로25길 81","CCTV폴대상단_1","","3. 공원(하천)","디지털뉴딜(LG U+)","공공WiFi","인터넷망_뉴딜용","2022","실외","","37.5864","127.0361","2025-12-22 15:12:05.0"
"서울4차-0464","동대문구","정릉천","서울특별시 동대문구 천호대로25길 81","CCTV폴대상단_1","","3. 공원(하천)","디지털뉴딜(LG U+)","공공WiFi","인터넷망_뉴딜용","2022","실외","","37.577755","127.03395","2025-12-22 15:12:05.0"
"서울4차-0491","동대문구","동대문청소년독서실","서울특별시 동대문구 장한로 191","1F_입구_1","","6-4. 복지 - 아동청소년","디지털뉴딜(LG U+)","공공WiFi","인터넷망_뉴딜용","2022","실내","","37.577126","127.0709","2025-12-22 15:12:05.0"
"서울4차-0491-1","동대문구","동대문청소년독서실","서울특별시 동대문구 장한로 191","1F_북카페_2","","6-4. 복지 - 아동청소년","디지털뉴딜(LG U+)","공공WiFi","인터넷망_뉴딜용","2022","실내","","37.577126","127.0709","2025-12-22 15:12:05.0"
"서울4차-0491-2","동대문구","동대문청소년독서실","서울특별시 동대문구 장한로 191","1F_스터디룸_3","","6-4. 복지 - 아동청소년","디지털뉴딜(LG U+)","공공WiFi","인터넷망_뉴딜용","2022","실내","","37.577126","127.0709","2025-12-22 15:12:05.0"
"서울4차-0492","동대문구","동대문청소년독서실","서울특별시 동대문구 장한로 191","2F_독서실입구_1","","6-4. 복지 - 아동청소년","디지털뉴딜(LG U+)","공공WiFi","인터넷망_뉴딜용","2022","실내","","37.577126","127.0709","2025-12-22 15:12:05.0"
"서울4차-0492-1","동대문구","동대문청소년독서실","서울특별시 동대문구 장한로 191","2F_개방형독서실_2","","6-4. 복지 - 아동청소년","디지털뉴딜(LG U+)","공공WiFi","인터넷망_뉴딜용","2022","실내","","37.577126","127.0709","2025-12-22 15:12:05.0"
"서울4차-0492-2","동대문구","동대문청소년독서실","서울특별시 동대문구 장한로 191","2F_집중형독서실_3","","6-4. 복지 - 아동청소년","디지털뉴딜(LG U+)","공공WiFi","인터넷망_뉴딜용","2022","실내","","37.577126","127.0709","2025-12-22 15:12:05.0"
"서울4차-0493","동대문구","동대문청소년독서실","서울특별시 동대문구 장한로 191","B1F_휴게실_1","","6-4. 복지 - 아동청소년","디지털뉴딜(LG U+)","공공WiFi","인터넷망_뉴딜용","2022","실내","","37.577126","127.0709","2025-12-22 15:12:05.0"
"서울4차-0493-1","동대문구","동대문청소년독서실","서울특별시 동대문구 장한로 191","B1F_동아리방_2","","6-4. 복지 - 아동청소년","디지털뉴딜(LG U+)","공공WiFi","인터넷망_뉴딜용","2022","실내","","37.577126","127.0709","2025-12-22 15:12:05.0"
"서울4차-0493-2","동대문구","동대문청소년독서실","서울특별시 동대문구 장한로 191","B1F_소극장_3","","6-4. 복지 - 아동청소년","디지털뉴딜(LG U+)","공공WiFi","인터넷망_뉴딜용","2022","실내","","37.577126","127.0709","2025-12-22 15:12:05.0"
"서울4차-0496","동대문구","마을마당공원","서울특별시 동대문구 전농동 156-8","CCTV폴대상단(G0066)_1","","3. 공원(하천)","디지털뉴딜(LG U+)","공공WiFi","인터넷망_뉴딜용","2022","실외","","37.5806","127.0549","2025-12-22 15:12:05.0"
"서울4차-0499","동대문구","동대문구보훈회관","서울특별시 동대문구 전농로 30길 7","4F_복도 천장_1","","1. 주요거리","디지털뉴딜(LG U+)","공공WiFi","인터넷망_뉴딜용","2022","실내","","37.582886","127.05488","2025-12-22 15:12:05.0"
"서울4차-0500","동대문구","동대문구보훈회관","서울특별시 동대문구 전농로 30길 7","1F_1층 식당 천장_1","","1. 주요거리","디지털뉴딜(LG U+)","공공WiFi","인터넷망_뉴딜용","2022","실내","","37.582886","127.05488","2025-12-22 15:12:05.0"
"서울4차-0508","동대문구","미리내공원인근상권","서울특별시 동대문구 한천로42길 24","CCTV폴대상단_1","","1. 주요거리","디지털뉴딜(LG U+)","공공WiFi","인터넷망_뉴딜용","2022","실외","","37.5812","127.0709","2025-12-22 15:12:05.0"
"서울4차-0509","동대문구","미리내공원인근상권","서울특별시 동대문구 한천로42길 24","CCTV폴대상단_1","","1. 주요거리","디지털뉴딜(LG U+)","공공WiFi","인터넷망_뉴딜용","2022","실외","","37.57944","127.069496","2025-12-22 15:12:05.0"
"서울4차-0513","동대문구","홍릉공원","서울특별시 동대문구 홍릉로 90","CCTV폴대상단_1","","3. 공원(하천)","디지털뉴딜(LG U+)","공공WiFi","인터넷망_뉴딜용","2022","실외","","37.589764","127.042984","2025-12-22 15:12:05.0"
"서울4차-0514","동대문구","홍릉공원","서울특별시 동대문구 홍릉로 90","CCTV폴대상단_1","","3. 공원(하천)","디지털뉴딜(LG U+)","공공WiFi","인터넷망_뉴딜용","2022","실외","","37.58988","127.0428","2025-12-22 15:12:05.0"
"서울4차-0518","동대문구","동대문경찰서사거리","서울특별시 동대문구 홍릉로5길 10","CCTV폴대상단_1","","1. 주요거리","디지털뉴딜(LG U+)","공공WiFi","인터넷망_뉴딜용","2022","실외","","37.582752","127.04379","2025-12-22 15:12:05.0"
"서울4차-0519","동대문구","동대문경찰서사거리","서울특별시 동대문구 홍릉로5길 10","CCTV폴대상단_1","","1. 주요거리","디지털뉴딜(LG U+)","공공WiFi","인터넷망_뉴딜용","2022","실외","","37.582752","127.04379","2025-12-22 15:12:05.0"
"서울4차-0520","동대문구","동대문경찰서사거리","서울특별시 동대문구 홍릉로5길 10","CCTV폴대상단_1","","1. 주요거리","디지털뉴딜(LG U+)","공공WiFi","인터넷망_뉴딜용","2022","실외","","37.582752","127.04379","2025-12-22 15:12:05.0"
"서울4차-0521","동대문구","외국어대학교주변","서울특별시 동대문구 휘경로7-1(P0020)","CCTV폴대상단_1","","1. 주요거리","디지털뉴딜(LG U+)","공공WiFi","인터넷망_뉴딜용","2022","실외","","37.596157","127.06124","2025-12-22 15:12:05.0"
"서울4차-0522","동대문구","외국어대학교주변","서울특별시 동대문구 휘경로7-1(P0020)","CCTV폴대상단_1","","1. 주요거리","디지털뉴딜(LG U+)","공공WiFi","인터넷망_뉴딜용","2022","실외","","37.596157","127.06124","2025-12-22 15:12:05.0"
"서울4차-0523","성동구","한양대거리","서울특별시 성동구 마조로1길 30","c0401hd01 ,한양대1. 주요거리_1","","1. 주요거리","디지털뉴딜(LG U+)","공공WiFi","인터넷망_뉴딜용","2022","실외","","37.55977","127.03943","2025-12-22 15:12:05.0"
"서울4차-0524","광진구","뚝섬한강공원","서울특별시 광진구 강변북로 139","가로등b55 상단_3","","3. 공원(하천)","디지털뉴딜(LG U+)","공공WiFi","인터넷망_뉴딜용","2022","실외","","37.55579","126.89395","2025-12-22 15:12:05.0"
"서울4차-0525","광진구","뚝섬한강공원","서울특별시 광진구 강변북로 139","가로등a34 상단_3","","3. 공원(하천)","디지털뉴딜(LG U+)","공공WiFi","인터넷망_뉴딜용","2022","실외","","37.55579","126.89395","2025-12-22 15:12:05.0"
"서울4차-0526","광진구","뚝섬한강공원","서울특별시 광진구 강변북로 139","가로등a65 상단_2","","3. 공원(하천)","디지털뉴딜(LG U+)","공공WiFi","인터넷망_뉴딜용","2022","실외","","37.55579","126.89395","2025-12-22 15:12:05.0"
"서울4차-0527","광진구","뚝섬한강공원","서울특별시 광진구 강변북로 139","가로등a65 상단_3","","3. 공원(하천)","디지털뉴딜(LG U+)","공공WiFi","인터넷망_뉴딜용","2022","실외","","37.554718","126.89595","2025-12-22 15:12:05.0"
"서울4차-0528","광진구","뚝섬한강공원","서울특별시 광진구 강변북로 139","가로등a86 상단_2","","3. 공원(하천)","디지털뉴딜(LG U+)","공공WiFi","인터넷망_뉴딜용","2022","실외","","37.554718","126.89595","2025-12-22 15:12:05.0"
"서울4차-0529","광진구","뚝섬한강공원","서울특별시 광진구 강변북로 139","가로등a86 상단_3","","3. 공원(하천)","디지털뉴딜(LG U+)","공공WiFi","인터넷망_뉴딜용","2022","실외","","37.554718","126.89595","2025-12-22 15:12:05.0"
"서울4차-0530","광진구","뚝섬한강공원","서울특별시 광진구 강변북로 139","서울시윈드써핑연합회 앞_1","","3. 공원(하천)","디지털뉴딜(LG U+)","공공WiFi","인터넷망_뉴딜용","2022","실외","","37.552345","126.89989","2025-12-22 15:12:05.0"
"서울4차-0531","광진구","뚝섬한강공원","서울특별시 광진구 강변북로 139","써핑장 정문기둥_2","","3. 공원(하천)","디지털뉴딜(LG U+)","공공WiFi","인터넷망_뉴딜용","2022","실외","","37.552345","126.89989","2025-12-22 15:12:05.0"
"서울4차-0532","광진구","뚝섬한강공원","서울특별시 광진구 강변북로 139","써핑장 정문기둥_3","","3. 공원(하천)","디지털뉴딜(LG U+)","공공WiFi","인터넷망_뉴딜용","2022","실외","","37.552345","126.89989","2025-12-22 15:12:05.0"
"서울4차-0533","광진구","뚝섬한강공원","서울특별시 광진구 강변북로 139","서울시윈드써핑연합회 앞_2","","3. 공원(하천)","디지털뉴딜(LG U+)","공공WiFi","인터넷망_뉴딜용","2022","실외","","37.552345","126.89989","2025-12-22 15:12:05.0"
"서울4차-0534","광진구","뚝섬한강공원","서울특별시 광진구 강변북로 139","서울시윈드써핑연합회 앞_3","","3. 공원(하천)","디지털뉴딜(LG U+)","공공WiFi","인터넷망_뉴딜용","2022","실외","","37.552345","126.89989","2025-12-22 15:12:05.0"
"서울4차-0535","광진구","뚝섬한강공원","서울특별시 광진구 강변북로 139","22호실 부근 KT전신주 상단_1","","3. 공원(하천)","디지털뉴딜(LG U+)","공공WiFi","인터넷망_뉴딜용","2022","실외","","37.552345","126.89989","2025-12-22 15:12:05.0"
"서울4차-0536","광진구","뚝섬한강공원","서울특별시 광진구 강변북로 139","써핑장 13호실_2","","3. 공원(하천)","디지털뉴딜(LG U+)","공공WiFi","인터넷망_뉴딜용","2022","실외","","37.552345","126.89989","2025-12-22 15:12:05.0"
"서울4차-0537","광진구","뚝섬한강공원","서울특별시 광진구 강변북로 139","22호실 부근 KT전신주 상단_3","","3. 공원(하천)","디지털뉴딜(LG U+)","공공WiFi","인터넷망_뉴딜용","2022","실외","","37.552345","126.89989","2025-12-22 15:12:05.0"
"서울4차-0538","광진구","뚝섬한강공원","서울특별시 광진구 강변북로 139","영동대교 밑_1","","3. 공원(하천)","디지털뉴딜(LG U+)","공공WiFi","인터넷망_뉴딜용","2022","실외","","37.5331","127.059326","2025-12-22 15:12:05.0"
